Fly Away ,2011,Drama
Van Diemen's Land ,2009,Drama
One Hundred Mornings ,2009,Drama
Son of Babylon ,2009,Drama
Loose Change 9/11: An American Coup ,2009,Documentary
Victim ,2010,Horror|Thriller
Across the Hall ,2009,Thriller
Daayen Ya Baayen ,2010,Comedy|Drama
John Rabe ,2009,Drama|War
Oh My God ,2009,Documentary
Destroy All Monsters ,1968,Action|Sci-Fi|Thriller
Stonewall Uprising ,2010,Documentary
Ballou ,2008,Documentary|Musical
"Clairvoyant, The ",1935,Drama|Thriller
"Virginity Hit, The ",2010,Comedy
Through and Through ,1973,Crime
Pina ,2011,Documentary|Musical
Eyes of a Stranger ,1981,Horror|Thriller
Outcast of the Islands ,1952,Adventure|Drama
"Moon in the Gutter, The ",1983,Drama
Under Our Skin ,2008,Documentary
Belle toujours ,2006,Drama
"Roommate, The ",2011,Drama|Thriller
Strip Nude for Your Killer ,1975,Horror|Mystery|Thriller
Ballad of the Paper Balloons ,1937,Drama
Comedy of Innocence ,2000,Drama|Thriller
Hollow Triumph ,1948,Crime|Drama|Film-Noir
"Housemaid, The ",1960,Crime|Drama|Horror
Wanda ,1970,Drama
"Strange Case of Angelica, The ",2010,Drama
Frownland ,2007,Comedy|Drama
"King of Escape, The ",2009,Adventure|Comedy
Zoo in Budapest ,1933,Drama|Romance
Tomorrow We Move ,2004,Comedy
Dealer ,2004,Drama
No Rest for the Brave ,2003,Comedy|Drama|Romance
Trails ,1978,(no genres listed)
Bis zum Ellenbogen ,2007,Comedy
8:28 AM,2010,Drama|Romance|Thriller
Ossos ,1997,Drama
All Is Forgiven ,2007,Drama
Peculiarities of the National Hunt ,1995,Comedy
Fraulein ,2006,Drama
Trust ,2010,Drama|Thriller
Penny Dreadful ,2006,Horror|Thriller
Night Flight ,1933,Drama
Prison ,1949,Drama
Dreams ,1955,Drama
Group Sex ,2010,Comedy
"Mosquito Net, The ",2010,Drama
Loft ,2010,Comedy|Thriller
Vieraalla maalla ,2003,Comedy|Romance
Open Season 3 ,2010,Animation|Children|Comedy
"Speed Of Thought, The ",2011,Sci-Fi|Thriller
Henri-Georges Clouzot's Inferno ,2009,Documentary
Stolen ,2009,Crime|Drama|Mystery|Thriller
"Shine of Rainbows, A ",2009,Drama
Zombie Girl: The Movie ,2009,Documentary
Fear of Flying ,1999,Action|Thriller
"Sisters, The ",1938,Drama
"Double Hour, The ",2009,Crime|Drama|Mystery|Romance|Thriller
20 Seconds of Joy ,2007,Documentary
Happy Ever Afters ,2009,Comedy
Attack the Block ,2011,Action|Comedy|Sci-Fi
"Way, The ",2010,Drama
Let the Bullets Fly ,2010,Action|Comedy
"Tunnel, The ",2011,Drama|Horror|Thriller
Orwell Rolls in His Grave ,2003,Documentary
Wake ,2009,Comedy|Drama|Romance
Kings of the Sun ,1963,Adventure|Drama|Thriller
He Ran All the Way ,1951,Crime|Drama|Film-Noir
Violent Saturday ,1955,Crime|Drama
Kung Fu Panda 2 ,2011,Action|Adventure|Animation|Children|Comedy|IMAX
"Burglars, The ",1971,Action|Crime|Thriller
Gabriel Over the White House ,1933,Drama|Fantasy|Romance
Lynch ,2007,Documentary
X-Men: First Class ,2011,Action|Adventure|Sci-Fi|Thriller|War
Submarine ,2010,Comedy|Drama|Romance
"Gods Must Be Crazy III, The ",1992,Comedy|Fantasy
Tonight and Every Night ,1945,Musical
The Thief ,1952,Crime|Drama|Film-Noir
Raffles ,1930,Adventure|Crime|Drama|Romance|Thriller
"Dark Angel, The ",1935,Drama|Romance
Brewster's Millions ,1945,Comedy
"Patent Leather Kid, The ",1927,Drama
"Nightmare in Las Cruces, A ",2011,Documentary
"Other Woman, The ",2009,Drama
"Last Dispatch, The ",2005,Documentary
Brotherhood  ,2010,Crime|Drama|Thriller
American Grindhouse ,2010,Documentary
Two Arabian Knights ,1927,Adventure|Comedy|Romance
Den enskilde medborgaren ,2006,Comedy
Captive ,2004,Drama
Everything Must Go ,2010,Comedy|Drama
Eyes of the Mothman ,2011,Documentary
Red White & Blue ,2010,Drama|Mystery|Romance
Beginners ,2010,Drama
Super 8 ,2011,Mystery|Sci-Fi|Thriller|IMAX
Jane Eyre ,2006,Drama|Romance
Lottery Ticket ,2010,Comedy
"Oath, The ",2010,Documentary
Falling ,2006,Drama
Delbaran ,2001,Drama
Camp de Thiaroye ,1989,Drama|War
"Target Shoots First, The ",2000,Comedy|Drama
"City Below, The ",2010,Drama
Chain Camera ,2001,Documentary
Playing 'In the Company of Men' ,2003,Drama
Then I Sentenced Them All to Death ,1972,Drama|War
Pale Flower ,1964,Crime|Film-Noir|Thriller
Santa Claus Has Blue Eyes ,1969,Drama
It Felt Like a Kiss ,2009,Documentary
Interkosmos ,2006,Drama
After the Reconciliation ,2000,Drama
Matinée ,1977,Adventure|Comedy|Crime|Thriller
"Year of Living Vicariously, The ",2005,Documentary
"Sixth of the World, A ",1926,Documentary
Curly Top ,1935,Children|Musical|Romance
Envy ,2009,Drama
Private ,2004,Drama|War
"Very British Gangster, A ",2007,Crime|Documentary
"Working Class Goes to Heaven, The ",1971,Drama
48 Shades ,2006,Comedy|Drama
Daydream Nation ,2010,Drama|Romance
"Täältä tullaan, elämä! ",1980,Drama|Romance
"Chosen One, The ",2010,Comedy|Drama
Bernie ,1996,Comedy|Drama
Lucky Star ,1929,Drama|Romance
Araya ,1959,Documentary
"Danube Exodus, The ",1998,Documentary
Vääpeli Körmy - Taisteluni ,1994,Comedy
Green Lantern ,2011,Action|Adventure|Sci-Fi
"Ghidorah, the Three-Headed Monster ",1964,Action|Adventure|Fantasy|Sci-Fi
Sergeant Körmy and the South Pacific ,1992,Comedy
"Bicycle, Spoon, Apple ", poma,Documentary
Elektra Luxx ,2010,Comedy
Mickey's Twice Upon a Christmas ,2004,Animation|Children|Comedy
Stricken ,2009,Drama|Romance
Net Worth ,1995,Drama
Cinema Verite ,2011,Drama
"Yoo-Hoo, Mrs. Goldberg ",2009,Documentary
Mr. Popper's Penguins ,2011,Comedy
Bad Teacher ,2011,Comedy
Wives and Lovers ,1963,Comedy
Tyler Perry's Why Did I Get Married Too? ,2010,Comedy
"President's Lady, The ",1953,Drama
Suez ,1938,Drama|Romance
Two Girls and a Sailor ,1944,Comedy|Musical|Romance
Papa's Delicate Condition ,1963,Comedy
Sundown ,1941,Drama|War
Storm Center ,1956,Drama
Transformers: Dark of the Moon ,2011,Action|Adventure|Sci-Fi|War|IMAX
Larry Crowne ,2011,Comedy|Drama|Romance
Score: A Hockey Musical ,2010,Comedy|Musical
Your Highness ,2011,Action|Adventure|Comedy|Fantasy
Hand Gun ,1994,Action|Crime|Drama|Thriller
YellowBrickRoad ,2010,Horror|Thriller
Jacqueline Susann's Once Is Not Enough ,1975,Drama|Romance
When Ladies Meet ,1933,Comedy|Romance
"Pride of St. Louis, The ",1952,Drama
"Prizefighter and the Lady, The ",1933,Comedy|Crime|Romance
"Son of Monte Cristo, The ",1940,Action|Adventure
If I Were King ,1938,Adventure
Judy Moody and the Not Bummer Summer ,2011,Children|Comedy
"Have Dreams, Will Travel ",2007,Drama|Romance
"Four-Faced Liar, The ",2010,Comedy|Drama|Romance
"Lamp in the Dark; The Untold History of the Bible, A ",2009,Documentary
King of Jazz ,1930,Animation|Musical
"Dolly Sisters, The ",1945,Drama|Musical|Romance
Seconds Apart ,2011,Horror|Thriller
"Mattei Affair, The ",1972,Crime|Drama|Mystery
"Scenic Route, The ",1978,Drama
"Run, Man, Run! ",1968,Adventure|Comedy|Western
Brushfires ,2004,Drama
Sergeant Körmy and the Underwater Vehicles ,1991,Comedy
Armless ,2010,Comedy
Life After People ,2008,Documentary
"Spaghetti West, The ",2005,Documentary
Too Big to Fail ,2011,Drama
"Bishop Murder Case, The ",1930,Mystery
"Unexpected Love, An ",2003,Drama
Girl Play ,2004,Comedy
Pekko ja unissakävelijä ,1997,Comedy
Pelicanman ,2004,Adventure|Children|Fantasy
Train of Shadows ,1997,Drama
Shoppen ,2006,Comedy|Romance
Apart from You ,1933,Drama
Every Night Dreams ,1933,Drama
Living with Wolves ,2005,Documentary
Meat Love ,1989,Comedy|Fantasy
Lazybones ,1925,Action|Comedy|Drama|Romance|War
Film ist. 7-12 ,2002,Documentary
"Rita, Sue and Bob Too! ",1987,Comedy|Drama
For Heaven's Sake ,1926,Action|Comedy|Romance
Three Brothers ,1981,Drama
Die Frau des Frisörs ,2008,Drama
Human Failure ,2008,Documentary
"Letter, The ",1929,Drama
Monsturd ,2003,Comedy|Horror
Takers ,2010,Action|Crime|Thriller
Three ,2010,Comedy|Drama|Romance
Route Irish ,2010,Drama|Thriller
"Quo Vadis, Baby? ",2005,Drama|Thriller
"Man of My Life, The ",2006,Drama
"Squall, The ",1929,Drama
Vääpeli Körmy ja marsalkan sauva ,1990,Comedy
Vääpeli Körmy ja kahtesti laukeava ,1997,Comedy|War
Who Are the DeBolts? [And Where Did They Get 19 Kids?] ,1977,Documentary
Street Without End ,1934,Drama
Marie-Jo and Her 2 Lovers ,2002,Comedy|Drama
My Life as McDull ,2001,Animation|Comedy|Drama
Broken Windows ,2008,Drama
"Cougars, Inc. ",2011,Comedy|Drama
Strapped ,2010,Drama
Zookeeper ,2011,Comedy
Horrible Bosses ,2011,Comedy|Crime
Hunter Prey ,2009,Sci-Fi
See This Movie ,2004,Comedy
Cars 2 ,2011,Adventure|Animation|Children|Comedy|IMAX
King & Country ,1964,Drama|War
Guns at Batasi ,1964,Drama
De Dana Dan ,2009,Comedy
Savage Messiah ,1972,Drama
"Carey Treatment, The ",1972,Mystery
Megan Is Missing ,2011,Crime|Drama
I Am You ,2009,Drama|Thriller
Possessed ,1931,Drama|Romance
Mondo Trasho ,1969,Comedy
Swamp Water ,1941,Drama
"Mysterious Lady, The ",1928,Drama|Romance
"Ward, The ",2010,Horror|Thriller
Room for One More ,1952,Comedy
Tapped ,2009,Documentary
Page One: Inside the New York Times ,2011,Documentary
Bright Victory ,1951,Drama
On the Riviera ,1951,Comedy|Musical
In Old Arizona ,1928,Romance|Western
Between the Folds ,2008,Documentary
Breaking Upwards ,2010,Romance
"Doorway to Hell, The ",1930,Crime|Drama
Anton Chekhov's The Duel ,2010,Drama
"Betrayed, The ",2009,Crime|Drama|Mystery|Thriller
Burn Notice: The Fall of Sam Axe ,2011,Crime|Drama|Mystery
Murder in Coweta County ,1983,Crime|Drama
Five Minutes to Live ,1961,Crime|Drama|Thriller
Red Like the Sky ,2007,Drama
Like You Know It All ,2009,Drama
"If I Want to Whistle, I Whistle ",2010,Drama
Mammuth ,2010,Comedy|Drama
Gilles' Wife ,2004,Drama
Waiting Room ,2004,Drama
I Am Curious ,1968,Drama
Suspicious River ,2000,Drama
"Perfect Day, A ",2008,Drama
Laws of Gravity ,1992,Drama
Elvis ,1979,Drama
Time Stood Still ,1959,Drama
200 M.P.H. ,2011,Action|Adventure|Drama
Hot Coffee ,2011,Documentary
To Sleep with Anger ,1990,Drama
Green Fish ,1997,Drama
Tiresia ,2003,Drama
Acadia Acadia?!? ,1971,Documentary
Killing Auntie ,1985,Drama|Thriller
Cornered ,1945,Film-Noir|Thriller
Love ,1971,Drama
New Wave ,1990,Drama
Virgin Stripped Bare by Her Bachelors ,2000,Drama
Four Adventures of Reinette and Mirabelle ,1987,Comedy|Drama|Romance
Hangtime - Kein leichtes Spiel ,2009,Drama
"Missing Star, The ",2006,Drama
Bikini Summer ,1991,Comedy
Transistor Love Story ,2001,Comedy|Drama|Musical|Romance
Bugmaster ,2006,Fantasy
Double Dhamaal ,2011,Comedy|Crime|Drama
"Happiness Is a Warm Blanket, Charlie Brown ",2011,Animation|Comedy
Delhi Belly ,2011,Comedy|Crime
Ballerina ,1937,Children|Drama|Romance
Heir to an Execution ,2004,Documentary
And Then Came Lola ,2009,Comedy|Drama|Romance
Snowblind ,2010,Western
Welcome Farewell-Gutmann ,2008,Comedy|Drama
Clint Eastwood: Out of the Shadows ,2000,Documentary
Education for Death ,1943,Animation|Comedy
Upside Down: The Creation Records Story ,2010,Documentary
Streets of Laredo ,1995,Drama|Western
Mahler ,1974,Drama
Monte Carlo ,2011,Adventure|Comedy|Romance
Monogamy ,2010,Drama|Romance
Read It and Weep ,2006,Comedy
Truth in 24 ,2008,Documentary
"Perfect Host, The ",2010,Crime|Drama|Thriller
Harry Potter and the Deathly Hallows: Part 2 ,2011,Action|Adventure|Drama|Fantasy|Mystery|IMAX
Conan O'Brien Can't Stop ,2011,Documentary
Drive ,2011,Crime|Drama|Film-Noir|Thriller
Love Crime ,2010,Crime|Mystery|Thriller
Brink of Life ,1958,Drama
"Kind of Loving, A ",1962,Drama|Romance
Snow Flower and the Secret Fan ,2011,Drama
Captain America: The First Avenger ,2011,Action|Adventure|Sci-Fi|Thriller|War
Far from Home ,1989,Thriller
Girls in Prison ,1994,Crime|Drama|Thriller
"Crazy, Stupid, Love. ",2011,Comedy|Drama|Romance
"Eversmile, New Jersey ",1989,Comedy|Drama|Romance
"Last Run, The ",1971,Action|Crime|Drama|Thriller
Trio ,1950,Drama|Romance
Flight Command ,1940,Drama|War
Cheers for Miss Bishop ,1941,Drama
"Buccaneer, The ",1938,Adventure
One Day ,2011,Drama|Romance
35 and Ticking ,2011,Romance
"Poker House, The ",2008,Drama
Forget Me Not ,2009,Horror|Romance|Thriller
Car Bonus ,2001,Documentary
Feast of All Saints ,2001,Drama|Romance
Bombardier ,1943,Drama|War
Joan of Paris ,1942,Drama|Romance|War
"Charming Mass Suicide, A ",2000,Comedy
Vice Squad ,1953,Crime|Drama
"Guard, The ",2011,Comedy|Crime
Griff the Invisible ,2011,Comedy|Drama|Romance
Quarantine 2: Terminal ,2011,Horror|Mystery|Sci-Fi
Earth Days ,2009,Documentary
Children ,2006,Drama
Winnie the Pooh ,2011,Animation|Children|Comedy
Peep World ,2010,Comedy
"Woman, The ",2011,Horror
"Unholy Rollers, The ",1972,Action|Comedy|Drama
Dry Summer ,1964,Drama
Phantom ,1922,Drama|Fantasy|Romance
Frontier of the Dawn ,2008,Drama
Sombre ,1998,Drama|Horror
"Think Fast, Mr. Moto ",1937,Crime|Drama|Mystery|Thriller
No Impact Man: The Documentary ,2009,Documentary
Beverly Hills Chihuahua 2 ,2011,Children|Comedy
Wedding in Blood ,1973,Crime|Drama
"Goalie's Anxiety at the Penalty Kick, The ",1972,Drama
"Year Ago in Winter, A ",2008,Drama
"Electra, My Love ",1974,Drama
Indian Summer ,1972,Drama
"Married Couple, A ",1969,Documentary
Betty ,1992,Drama
"New One-Armed Swordsman, The ",1971,Action|Drama|War
Madeleine ,1950,Crime|Drama
Exodus ,2007,Comedy|Crime|Drama
Wanted! ,2004,Drama
"Four Times, The ",2010,Drama
Park Row ,1952,Drama|Thriller
"Sleeping Beauty, The ",2010,Drama
Mike's New Car ,2002,Animation|Comedy
Without Warning ,1994,Sci-Fi
Almighty Thor ,2011,Adventure|Fantasy
Escape from Dartmoor ,1929,Crime|Drama
"Smurfs, The ",2011,Animation|Children|Comedy
Reparando ,2010,Documentary
Concursante ,2007,Comedy|Drama
"Arrangement, The ",1969,Drama
Comanche Moon ,2008,Drama|Western
Dead Man's Walk ,1996,Western
Dylan Dog: Dead of Night ,2010,Comedy|Horror|Mystery|Thriller
Angel of Mine ,2008,Drama
"Undefeated, The ",2011,Documentary
Chromophobia ,2005,Drama
Friends with Benefits ,2011,Comedy|Romance
"Dust of Time, The ",2008,Drama
"Winner, The ",1996,Comedy|Crime|Thriller
Exposed ,1983,Drama
Forbidden ,1932,Drama|Romance
3 Backyards ,2010,Drama
Small Town Murder Songs ,2010,Crime|Thriller
Count Three and Pray ,1955,Drama|Western
"Rally 'Round the Flag, Boys! ",1958,Comedy
Paper Birds ,2010,Comedy|Drama
Last Stop 174 ,2008,Crime|Drama|Thriller
Waking Madison ,2010,Drama
"Possession of David O'Reilly, The ",2010,Horror
Broken Sky ,2006,Drama
Alpha and Omega ,2010,Adventure|Animation|Children|Comedy|Romance
"Caretakers, The ",1963,Drama
Tender Is the Night ,1962,Drama
Bikini Summer II ,1992,Comedy
"Boy in Blue, The ",1986,Drama
Deadfall ,1993,Comedy|Crime|Drama
"Summer Wishes, Winter Dreams ",1973,Drama
Lady Be Good ,1941,Comedy|Musical
Eternally Yours ,1939,Comedy|Drama
Legend of the Fist: The Return of Chen Zhen ,2010,Action|Drama
Big City Blues ,1932,Comedy|Drama
Lawyer Man ,1932,Drama|Romance
Blitz ,2011,Action|Crime|Thriller
Pennies from Heaven ,1936,Comedy|Drama|Musical
"Living and the Dead, The ",2006,Drama|Horror|Mystery
She Cried No ,1996,Crime|Drama
Industrial Symphony No. 1: The Dream of the Brokenhearted ,1990,Drama
Our Beloved Month of August ,2008,Romance
"Autobiography of Nicolae Ceausescu, The ",2010,Documentary
Mysteries of Lisbon ,2010,Drama|Mystery
Oki's Movie ,2010,Comedy|Drama
Welfare ,1975,Documentary
Fred: The Movie ,2010,Comedy
Four Bags Full ,1956,Comedy
Emitai ,1971,Drama
Me Too ,2009,Drama
Assassination ,1964,Action|Drama
Messiah of Evil ,1973,Horror
Souls for Sale ,1923,Comedy|Drama|Romance
"Yellow Sea, The ",2010,Crime|Drama|Thriller
"Temptress, The ",1926,Drama|Romance
Our Life ,2010,Drama
Come Undone ,2010,Drama
Illusion Travels by Streetcar ,1954,Adventure|Comedy|Drama
Change of Address ,2006,Comedy
"Help Me, Eros ",2007,Drama
"Eye Above the Well, The ",1988,Documentary
Adopted ,2009,Comedy
"Joyless Street, The ",1925,Drama
Rapt ,2009,Drama
Bear's Kiss ,2002,Drama|Fantasy|Romance
Cairo Station ,1958,Crime|Drama
Sweet Rush ,2009,Drama
"Blind Sunflowers, The ",2008,Drama
"Queen of Spades, The ",1949,Drama|Horror
Change of Plans ,2009,Comedy|Drama
Our Idiot Brother ,2011,Comedy
Edison Kinetoscopic Record of a Sneeze ,1894,Documentary
Divine Horsemen: The Living Gods of Haiti ,1985,Documentary
Almanya - Welcome to Germany ,2011,Comedy|Drama
Sweet Mud ,2006,Drama
"Letter to Elia, A ",2010,Documentary
Drive-In Horrorshow ,2009,Horror
Twixt ,2011,Horror|Thriller
Princess Ka'iulani ,2009,Drama|Romance
Anima Mundi ,1992,Documentary
SUBWAYStories: Tales from the Underground ,1997,Drama
Death Race 2 ,2010,Action|Sci-Fi|Thriller
"Debt, The ",2007,Thriller
Air Guitar Nation ,2006,Comedy|Documentary|Musical
Cyberbully ,2011,Drama
Beats Rhymes & Life: The Travels of a Tribe Called Quest ,2011,Documentary
"Petits ruisseaux, Les ",2010,Drama
West Is West ,2010,Comedy|Drama
Above Suspicion ,1943,Drama|Thriller
Desperate Search ,1952,Adventure|Drama
Rise of the Planet of the Apes ,2011,Action|Drama|Sci-Fi|Thriller
Terri ,2011,Comedy
"Magnificent Yankee, The ",1950,Drama
Happy New Year ,1987,Comedy|Crime|Romance
Hide-Out ,1934,Comedy|Crime|Drama|Romance
Shanks ,1974,Fantasy|Horror
Christmas Carol: The Movie ,2001,Animation|Children
Coffin Rock ,2009,Thriller
Strapped ,1993,Action|Drama
Ponterosa ,2001,Comedy
Tevye ,1939,Drama
"Change-Up, The ",2011,Comedy
Sins of My Father ,2009,Documentary
Cut-Throats Nine ,1972,Crime|Thriller|Western
"Yearling, The ",1994,Adventure|Children|Drama
"Help, The ",2011,Drama
30 Minutes or Less ,2011,Action|Comedy|Crime
Fjols til fjells ,1957,Comedy
My Son John ,1952,Drama
"Merry Widow, The ",1952,Musical
High Time ,1960,Comedy|Musical
There Goes My Heart ,1938,Comedy|Romance
Glee: The 3D Concert Movie ,2011,Documentary|Musical
"Trotsky, The ",2009,Comedy
Anthony Zimmer ,2005,Crime|Drama|Romance|Thriller
Just Imagine ,1930,Musical|Sci-Fi
"Invisible Sign, An ",2010,Comedy|Drama
Gantz ,2011,Action|Horror|Sci-Fi
Blues Harp ,1998,Crime|Drama
From Beijing with Love ,1994,Action|Comedy
"Lady is Willing, The ",1942,Comedy|Drama|Romance
Vision ,2009,Drama
"Bulli: Cooking in Progress, El ",2011,Documentary
My Afternoons with Margueritte ,2010,Comedy
Soloalbum ,2003,Comedy|Romance
Final Destination 5 ,2011,Horror|Thriller|IMAX
"Lovely, Still ",2008,Drama|Romance
"Conspirator, The ",2010,Drama
"Very Harold & Kumar 3D Christmas, A ",2011,Comedy
"Young One, The ",1960,Drama
Michael the Brave ,1971,Action|Drama
Missile to the Moon ,1958,Sci-Fi
Mr. Moto Takes a Chance ,1938,Crime|Drama|Mystery
Mysterious Mr. Moto ,1938,Crime|Drama|Mystery
Where Are the Dreams of Youth? ,1932,Drama
Loose Cannons ,2010,Comedy|Drama
"Little Girl Who Conquered Time, The ",1983,Romance|Sci-Fi
Kairat ,1992,Drama
Queen to Play ,2009,Drama
Laila ,1929,Drama|Romance
Suzanne's Diary for Nicholas ,2005,Drama|Romance
Carancho ,2010,Crime|Drama|Romance
Spy Kids: All the Time in the World in 4D ,2011,Action|Adventure|Children|Comedy|Sci-Fi
Recollections of the Yellow House ,1989,Comedy|Drama
Super 8 Stories ,2001,Documentary
Passing Fancy ,1933,Drama
What Did the Lady Forget? ,1937,Comedy|Drama
Miranda ,1948,Comedy|Fantasy|Romance
Elvira Madigan ,1967,Drama|Romance
Forest ,2003,Drama
Evil - In the Time of Heroes ,2009,Adventure|Comedy|Horror
Don't Be Afraid of the Dark ,2010,Horror|Thriller
Fright Night ,2011,Comedy|Horror
Another Earth ,2011,Drama|Romance|Sci-Fi
Pastoral Hide and Seek ,1974,Drama
"Classic, The ",2001,Comedy|Drama
Rocky VI ,1986,Comedy
Hesher ,2010,Drama
"Cool School, The ",2008,Documentary
Bolivia ,2001,Drama
Company: Original Cast Album ,1970,Documentary|Musical
Cold Prey ,2006,Action|Horror|Mystery|Thriller
American Boy: A Profile of: Steven Prince ,1978,Documentary
Stake Land ,2010,Horror
"Greatest Movie Ever Sold, The ",2011,Documentary
"Great White Silence, The ",1924,Documentary
"Debt, The ",2011,Drama|Thriller
Colombiana ,2011,Action|Adventure|Drama|Thriller
Bill Cunningham New York ,2011,Documentary
"Hireling, The ",1973,Drama
Street Scenes ,1970,Documentary
Freakonomics ,2010,Documentary
Puzzlehead ,2005,Drama|Sci-Fi
"Possession of Joel Delaney, The ",1972,Drama|Horror|Thriller
"Kid from Brooklyn, The ",1946,Comedy
"Last Frontier, The ",1955,Western
Tight Spot ,1955,Drama|Film-Noir|Thriller
"Skin I Live In, The ",2011,Drama
Messengers 2: The Scarecrow ,2009,Horror|Mystery
Boys ,1977,Drama
"Birds, the Bees and the Italians, The ",1966,Comedy
Backlight ,2010,Drama|Sci-Fi|Thriller
"Lodger, The ",2009,Crime|Drama|Mystery|Thriller
William Vincent ,2010,Drama
Legends of the Canyon ,2009,Documentary
Phil Ochs: There But for Fortune ,2010,Documentary|Musical
Good Neighbours ,2010,Crime|Thriller
"Winning Season, The ",2009,Comedy
Conan the Barbarian ,2011,Action|Adventure|Fantasy
Dead Awake ,2010,Fantasy|Mystery|Romance|Thriller
Prom ,2011,Comedy|Drama
Magic Trip ,2011,Documentary
Stay Cool ,2009,Comedy|Drama|Romance
Walled In ,2009,Horror|Thriller
Tuulikaappimaa ,2003,Comedy
Fierce Light: When Spirit Meets Action ,2008,Documentary
Strongman ,2009,Documentary
Waiting for Forever ,2010,Drama|Romance
"Creation of the Humanoids, The ",1962,Sci-Fi
Future Cops ,1993,Action
Tooth & Nail ,2007,Drama|Horror|Sci-Fi
Face ,2009,Comedy|Drama
Orderers ,1974,Drama
"Story of Temple Drake, The ",1933,Drama
Project Nim ,2011,Documentary
Escape ,1940,Drama
Fatherland ,1994,Action|Drama
Simon Says ,2009,Horror
Chill ,2007,Horror|Mystery|Thriller
Birdemic: Shock and Terror ,2010,Romance|Thriller
Keep Walking ,1983,Drama
Whirlygirl ,2006,Drama|Romance
Woyzeck ,1994,Drama
Win/win ,2010,Drama
Page Eight ,2011,Drama|Thriller
"Inbetweeners Movie, The ",2011,Adventure|Comedy
"Old Man and the Sea, The ",1990,Drama
Time to Die ,1966,Drama|Western
Dying at Grace ,2003,Documentary
"Future, The ",2011,Drama
Richard III ,1912,Drama
Burning Secret ,1988,Drama
Love Ranch ,2010,Comedy|Drama|Romance
Payment Deferred ,1932,Drama
"Interrupters, The ",2011,Documentary
Night Ambush ,1957,Action|Adventure|Drama|War
Red State ,2011,Horror|Thriller
"Dark Side of the Heart, The ",1992,Comedy|Drama|Romance
"Misérables, Les ",1934,Drama
Wooden Crosses ,1932,Drama|War
Short Sharp Shock ,1998,Crime|Drama
Chinese Take-Out ,2011,Comedy
"Stranger's Heart, A ",2007,Drama
Restraint ,2008,Drama|Thriller
"Better Life, A ",2011,Drama
Raging Phoenix ,2009,Action|Romance
Ceremony ,2011,Comedy
Sympathy for Delicious ,2011,Drama
Wrecked ,2010,Thriller
Pearl Jam Twenty ,2011,Documentary|Musical
I Don't Know How She Does It ,2011,Comedy
Two Cents Worth of Hope ,1952,Comedy|Romance
Commandos Strike at Dawn ,1942,Drama|War
"Pleasure Seekers, The ",1964,Comedy|Musical|Romance
The Little Kidnappers ,1953,Drama|Romance|War
That Lady in Ermine ,1948,Comedy|Fantasy|Musical|Romance
April Love ,1957,Comedy|Drama|Musical
Shark Night 3D ,2011,Horror|Thriller
Beautiful Lies ,2010,Comedy|Drama|Romance
Contagion ,2011,Sci-Fi|Thriller|IMAX
We Have a Pope ,2011,Drama
Frenchman's Creek ,1944,Adventure|Drama|Romance
Vigilante ,1983,Action|Crime|Drama
Sleeping Beauty ,2011,Drama
Portrait of Maria ,1944,Drama|Romance
"Maze, The ",1953,Horror|Sci-Fi
Straw Dogs ,2011,Thriller
Moneyball ,2011,Drama
William S. Burroughs: A Man Within ,2010,Documentary
"Appeared, The ",2007,Horror|Thriller
Felicity ,1980,Drama
"Winning Team, The ",1952,Drama|Romance
"Fat, Sick & Nearly Dead ",2010,Documentary
Higher and Higher ,1943,Comedy|Musical|Romance
"House of the Seven Gables, The ",1940,Drama|Thriller
"Havre, Le ",2011,Comedy|Drama
"Unlikely Weapon, An ",2008,Documentary
X ,2011,Thriller
A Via Láctea ,2007,Drama
Magnificent Warriors ,1987,Action
Zindagi Na Milegi Dobara ,2011,Adventure|Comedy|Drama|Romance
Restless ,2011,Drama
Neds ,2010,Drama
Cold Fish ,2010,Drama|Thriller
Skeletons ,2010,Comedy|Fantasy
Phineas and Ferb the Movie: Across the 2nd Dimension ,2011,Adventure|Animation|Children
Follow Me Quietly ,1949,Crime|Drama|Film-Noir|Mystery
Scott Walker: 30 Century Man ,2006,Documentary|Musical
Four Nights of a Dreamer ,1971,Drama|Romance
"Perfume of the Lady in Black, The ",1974,Horror|Mystery|Thriller
"Soul of a Man, The ",2003,Documentary|Musical
God's Comedy ,1995,Comedy|Drama
Nightmare ,1964,Horror|Mystery|Thriller
Taxi zum Klo ,1980,Comedy
I Am ,2005,Drama
My Little Business ,1999,Comedy|Drama
Sachs' Disease ,1999,Drama
"Witches, The ",1967,Comedy|Drama|Romance
"Valley, The ",1972,Action|Drama
Point Blank ,2010,Action|Crime|Thriller
Masti ,2004,Comedy
"Story of Me, The ",2009,Drama
Nothing Personal ,2009,Drama
Ironclad ,2011,Action|Adventure
Green Fire ,1954,Adventure|Drama
Russell Peters: The Green Card Tour - Live from the O2 Arena ,2011,Comedy|Documentary
Photos in the City of Sylvia ,2007,Documentary
Children of the Secret State ,2001,Documentary
Pathetic Fallacy ,1958,Drama
No Man of Her Own ,1932,Drama|Romance
Zombie Island Massacre ,1984,Horror
Mr. Thank You ,1936,Drama
Northanger Abbey ,2007,Drama|Romance
Floods of Fear ,1959,Action|Adventure|Crime|Thriller
"Loser Takes All, The ",2002,Action|Adventure|Drama
